filename,width,height,class,xmin,ymin,xmax,ymax
20210505_173347_frame_1260.jpg,1280,720,car,696,317,777,401
20210505_173347_frame_1260.jpg,1280,720,motorcycle,366,351,429,475
20210505_173347_frame_1260.jpg,1280,720,motorcycle,863,328,919,364
20210505_173347_frame_1260.jpg,1280,720,motorcycle,295,371,367,498
20210505_173347_frame_1260.jpg,1280,720,motorcycle,217,376,317,486
20210505_173347_frame_1260.jpg,1280,720,motorcycle,68,390,219,625
20210505_173347_frame_1260.jpg,1280,720,motorcycle,667,316,710,411
20210505_173347_frame_12600.jpg,1280,720,car,687,322,768,385
20210505_173347_frame_12600.jpg,1280,720,motorcycle,941,315,980,398
20210505_173347_frame_12610.jpg,1280,720,car,694,307,777,371
20210505_173347_frame_12610.jpg,1280,720,motorcycle,1035,307,1095,413
20210505_173347_frame_12620.jpg,1280,720,car,699,315,783,377
20210505_173347_frame_12630.jpg,1280,720,car,703,316,785,374
20210505_173347_frame_12640.jpg,1280,720,car,709,316,783,382
20210505_173347_frame_12650.jpg,1280,720,car,716,312,784,379
20210505_173347_frame_12660.jpg,1280,720,car,712,315,784,379
20210505_173347_frame_12670.jpg,1280,720,car,700,325,783,388
20210505_173347_frame_12670.jpg,1280,720,motorcycle,963,327,1013,412
20210505_173347_frame_12680.jpg,1280,720,car,690,326,763,388
20210505_173347_frame_12680.jpg,1280,720,motorcycle,1114,283,1251,453
20210505_173347_frame_12690.jpg,1280,720,car,682,324,753,377
20210505_173347_frame_12690.jpg,1280,720,motorcycle,628,344,657,381
20210505_173347_frame_1270.jpg,1280,720,person,328,342,379,454
20210505_173347_frame_1270.jpg,1280,720,motorcycle,182,353,300,530
20210505_173347_frame_1270.jpg,1280,720,car,674,320,762,409
20210505_173347_frame_1270.jpg,1280,720,motorcycle,296,393,397,491
20210505_173347_frame_1270.jpg,1280,720,motorcycle,544,329,645,450
20210505_173347_frame_1270.jpg,1280,720,motorcycle,658,331,695,426
20210505_173347_frame_12700.jpg,1280,720,car,666,317,745,378
20210505_173347_frame_12700.jpg,1280,720,motorcycle,608,329,642,388
20210505_173347_frame_12710.jpg,1280,720,car,657,320,725,380
20210505_173347_frame_12710.jpg,1280,720,motorcycle,587,339,629,394
20210505_173347_frame_12720.jpg,1280,720,car,644,321,714,376
20210505_173347_frame_12720.jpg,1280,720,motorcycle,572,347,607,404
20210505_173347_frame_12730.jpg,1280,720,motorcycle,552,337,608,403
20210505_173347_frame_12730.jpg,1280,720,car,642,312,713,372
20210505_173347_frame_12740.jpg,1280,720,motorcycle,539,357,590,425
20210505_173347_frame_12740.jpg,1280,720,car,641,328,713,393
20210505_173347_frame_12750.jpg,1280,720,car,624,319,694,378
20210505_173347_frame_12750.jpg,1280,720,motorcycle,497,346,561,440
20210505_173347_frame_12760.jpg,1280,720,car,612,324,677,379
20210505_173347_frame_12760.jpg,1280,720,motorcycle,454,350,518,463
20210505_173347_frame_12770.jpg,1280,720,car,602,315,677,374
20210505_173347_frame_12770.jpg,1280,720,motorcycle,408,352,478,477
20210505_173347_frame_12780.jpg,1280,720,car,607,330,674,384
20210505_173347_frame_12780.jpg,1280,720,motorcycle,322,382,428,537
20210505_173347_frame_12780.jpg,1280,720,person,342,332,426,467
20210505_173347_frame_12790.jpg,1280,720,car,609,322,681,382
20210505_173347_frame_12790.jpg,1280,720,person,229,342,369,542
20210505_173347_frame_12790.jpg,1280,720,motorcycle,217,377,371,595
20210505_173347_frame_1280.jpg,1280,720,motorcycle,10,405,166,619
20210505_173347_frame_1280.jpg,1280,720,car,663,317,760,408
20210505_173347_frame_1280.jpg,1280,720,motorcycle,814,333,839,372
20210505_173347_frame_1280.jpg,1280,720,person,63,330,162,595
20210505_173347_frame_1280.jpg,1280,720,motorcycle,221,404,346,535
20210505_173347_frame_1280.jpg,1280,720,person,257,331,357,510
20210505_173347_frame_1280.jpg,1280,720,motorcycle,522,325,601,467
20210505_173347_frame_1280.jpg,1280,720,motorcycle,643,310,686,438
20210505_173347_frame_12800.jpg,1280,720,car,617,303,691,359
20210505_173347_frame_12810.jpg,1280,720,car,630,333,691,384
20210505_173347_frame_12820.jpg,1280,720,car,627,324,698,380
20210505_173347_frame_12830.jpg,1280,720,car,639,333,699,382
20210505_173347_frame_12840.jpg,1280,720,car,652,323,726,391
20210505_173347_frame_12850.jpg,1280,720,car,665,325,733,376
20210505_173347_frame_12860.jpg,1280,720,car,680,318,753,372
20210505_173347_frame_12870.jpg,1280,720,car,683,319,760,380
20210505_173347_frame_12880.jpg,1280,720,car,684,316,756,375
20210505_173347_frame_12890.jpg,1280,720,car,685,329,755,378
20210505_173347_frame_1290.jpg,1280,720,motorcycle,802,328,822,368
20210505_173347_frame_1290.jpg,1280,720,motorcycle,820,335,846,373
20210505_173347_frame_1290.jpg,1280,720,motorcycle,859,326,910,371
20210505_173347_frame_1290.jpg,1280,720,motorcycle,145,354,301,540
20210505_173347_frame_1290.jpg,1280,720,car,644,312,766,417
20210505_173347_frame_1290.jpg,1280,720,motorcycle,481,332,592,475
20210505_173347_frame_1290.jpg,1280,720,motorcycle,621,347,684,444
20210505_173347_frame_1290.jpg,1280,720,person,635,310,682,436
20210505_173347_frame_12900.jpg,1280,720,car,680,330,749,383
20210505_173347_frame_12910.jpg,1280,720,car,670,331,744,388
20210505_173347_frame_12920.jpg,1280,720,car,669,336,730,386
20210505_173347_frame_12920.jpg,1280,720,motorcycle,859,330,890,392
20210505_173347_frame_12930.jpg,1280,720,car,658,325,732,380
20210505_173347_frame_12930.jpg,1280,720,motorcycle,930,311,979,408
20210505_173347_frame_12940.jpg,1280,720,car,657,328,733,381
20210505_173347_frame_12940.jpg,1280,720,motorcycle,842,330,864,371
20210505_173347_frame_12940.jpg,1280,720,motorcycle,1124,284,1259,470
20210505_173347_frame_12950.jpg,1280,720,car,646,308,718,372
20210505_173347_frame_12950.jpg,1280,720,motorcycle,876,314,906,380
20210505_173347_frame_12960.jpg,1280,720,motorcycle,946,311,989,387
20210505_173347_frame_12960.jpg,1280,720,car,645,307,717,370
20210505_173347_frame_12970.jpg,1280,720,car,647,324,717,383
20210505_173347_frame_12970.jpg,1280,720,motorcycle,1084,310,1197,458
20210505_173347_frame_12980.jpg,1280,720,car,647,322,725,381
20210505_173347_frame_12990.jpg,1280,720,car,649,331,729,385
20210505_173347_frame_12990.jpg,1280,720,motorcycle,859,338,894,398
20210505_173347_frame_130.jpg,1280,720,car,827,326,877,372
20210505_173347_frame_130.jpg,1280,720,car,692,317,790,399
20210505_173347_frame_130.jpg,1280,720,motorcycle,596,347,626,400
20210505_173347_frame_130.jpg,1280,720,motorcycle,628,381,702,487
20210505_173347_frame_130.jpg,1280,720,car,436,331,530,395
20210505_173347_frame_130.jpg,1280,720,motorcycle,975,331,1077,398
20210505_173347_frame_1300.jpg,1280,720,motorcycle,799,330,820,372
20210505_173347_frame_1300.jpg,1280,720,motorcycle,825,343,853,379
20210505_173347_frame_1300.jpg,1280,720,person,55,336,201,548
20210505_173347_frame_1300.jpg,1280,720,motorcycle,46,405,296,587
20210505_173347_frame_1300.jpg,1280,720,motorcycle,603,344,678,465
20210505_173347_frame_1300.jpg,1280,720,car,635,309,758,423
20210505_173347_frame_1300.jpg,1280,720,motorcycle,856,332,919,370
20210505_173347_frame_1300.jpg,1280,720,motorcycle,453,330,547,476
20210505_173347_frame_13000.jpg,1280,720,car,655,322,733,378
20210505_173347_frame_13010.jpg,1280,720,car,648,324,728,378
20210505_173347_frame_13020.jpg,1280,720,car,658,331,735,392
20210505_173347_frame_13030.jpg,1280,720,car,659,326,741,391
20210505_173347_frame_13040.jpg,1280,720,car,658,309,749,379
20210505_173347_frame_13050.jpg,1280,720,car,659,322,743,389
20210505_173347_frame_13060.jpg,1280,720,car,656,315,739,377
20210505_173347_frame_13070.jpg,1280,720,car,655,312,738,388
20210505_173347_frame_13080.jpg,1280,720,car,645,313,724,390
20210505_173347_frame_13090.jpg,1280,720,car,642,314,722,385
20210505_173347_frame_1310.jpg,1280,720,motorcycle,856,346,882,395
20210505_173347_frame_1310.jpg,1280,720,motorcycle,813,333,835,376
20210505_173347_frame_1310.jpg,1280,720,motorcycle,0,432,269,610
20210505_173347_frame_1310.jpg,1280,720,motorcycle,590,365,662,488
20210505_173347_frame_1310.jpg,1280,720,car,626,306,767,432
20210505_173347_frame_13100.jpg,1280,720,car,636,318,716,387
20210505_173347_frame_13110.jpg,1280,720,car,633,313,716,392
20210505_173347_frame_13120.jpg,1280,720,car,622,316,712,387
20210505_173347_frame_13130.jpg,1280,720,car,617,323,707,401
20210505_173347_frame_13140.jpg,1280,720,car,614,320,698,392
20210505_173347_frame_13150.jpg,1280,720,car,619,323,703,398
20210505_173347_frame_13150.jpg,1280,720,motorcycle,995,322,1051,411
20210505_173347_frame_13160.jpg,1280,720,car,611,323,696,397
20210505_173347_frame_13170.jpg,1280,720,motorcycle,961,307,1027,413
20210505_173347_frame_13170.jpg,1280,720,car,610,323,695,392
20210505_173347_frame_13180.jpg,1280,720,car,599,314,694,393
20210505_173347_frame_13190.jpg,1280,720,car,600,317,685,394
20210505_173347_frame_1320.jpg,1280,720,motorcycle,826,332,846,374
20210505_173347_frame_1320.jpg,1280,720,motorcycle,884,344,915,398
20210505_173347_frame_1320.jpg,1280,720,motorcycle,20,425,201,653
20210505_173347_frame_1320.jpg,1280,720,motorcycle,583,344,656,499
20210505_173347_frame_1320.jpg,1280,720,car,618,300,770,442
20210505_173347_frame_1320.jpg,1280,720,motorcycle,343,331,510,522
20210505_173347_frame_13200.jpg,1280,720,car,595,314,681,390
20210505_173347_frame_13210.jpg,1280,720,car,591,315,674,389
20210505_173347_frame_13220.jpg,1280,720,car,587,319,678,392
20210505_173347_frame_13230.jpg,1280,720,car,579,319,669,390
20210505_173347_frame_13240.jpg,1280,720,motorcycle,721,313,743,355
20210505_173347_frame_13240.jpg,1280,720,motorcycle,790,307,817,361
20210505_173347_frame_13240.jpg,1280,720,car,579,307,669,387
20210505_173347_frame_13250.jpg,1280,720,motorcycle,841,308,884,393
20210505_173347_frame_13250.jpg,1280,720,car,579,319,666,393
20210505_173347_frame_13250.jpg,1280,720,motorcycle,751,319,778,374
20210505_173347_frame_13260.jpg,1280,720,motorcycle,790,329,823,394
20210505_173347_frame_13260.jpg,1280,720,motorcycle,922,302,1004,429
20210505_173347_frame_13260.jpg,1280,720,car,574,324,663,408
20210505_173347_frame_13270.jpg,1280,720,car,568,328,661,405
20210505_173347_frame_13270.jpg,1280,720,motorcycle,843,331,905,414
20210505_173347_frame_13280.jpg,1280,720,car,562,308,655,387
20210505_173347_frame_13280.jpg,1280,720,motorcycle,962,297,1076,442
20210505_173347_frame_13290.jpg,1280,720,car,568,328,658,407
20210505_173347_frame_1330.jpg,1280,720,car,614,299,787,462
20210505_173347_frame_1330.jpg,1280,720,motorcycle,838,334,862,380
20210505_173347_frame_1330.jpg,1280,720,motorcycle,921,333,972,413
20210505_173347_frame_1330.jpg,1280,720,motorcycle,563,343,667,520
20210505_173347_frame_13300.jpg,1280,720,car,568,320,656,394
20210505_173347_frame_13310.jpg,1280,720,car,572,320,664,390
20210505_173347_frame_13320.jpg,1280,720,car,580,322,675,401
20210505_173347_frame_13330.jpg,1280,720,car,585,319,678,399
20210505_173347_frame_13340.jpg,1280,720,car,590,321,678,406
20210505_173347_frame_13350.jpg,1280,720,car,594,323,679,405
20210505_173347_frame_13360.jpg,1280,720,car,586,325,686,408
20210505_173347_frame_13370.jpg,1280,720,car,592,326,682,411
20210505_173347_frame_13380.jpg,1280,720,car,584,318,679,398
20210505_173347_frame_13390.jpg,1280,720,car,590,320,677,404
20210505_173347_frame_13390.jpg,1280,720,motorcycle,814,319,848,393
20210505_173347_frame_1340.jpg,1280,720,car,614,300,793,468
20210505_173347_frame_1340.jpg,1280,720,motorcycle,858,327,887,392
20210505_173347_frame_1340.jpg,1280,720,motorcycle,978,343,1038,432
20210505_173347_frame_1340.jpg,1280,720,person,973,305,1021,385
20210505_173347_frame_1340.jpg,1280,720,motorcycle,215,312,482,575
20210505_173347_frame_1340.jpg,1280,720,motorcycle,543,342,672,545
20210505_173347_frame_13400.jpg,1280,720,motorcycle,931,333,1022,433
20210505_173347_frame_13400.jpg,1280,720,car,580,314,680,402
20210505_173347_frame_13410.jpg,1280,720,car,587,324,676,414
20210505_173347_frame_13420.jpg,1280,720,car,578,318,677,411
20210505_173347_frame_13430.jpg,1280,720,car,580,326,681,416
20210505_173347_frame_13440.jpg,1280,720,car,580,320,678,411
20210505_173347_frame_13450.jpg,1280,720,car,576,321,677,412
20210505_173347_frame_13460.jpg,1280,720,car,580,317,681,405
20210505_173347_frame_13470.jpg,1280,720,car,588,324,690,413
20210505_173347_frame_13480.jpg,1280,720,car,601,320,693,405
20210505_173347_frame_13490.jpg,1280,720,car,607,315,704,402
20210505_173347_frame_1350.jpg,1280,720,car,610,296,807,487
20210505_173347_frame_1350.jpg,1280,720,person,1064,295,1109,379
20210505_173347_frame_1350.jpg,1280,720,motorcycle,895,331,935,398
20210505_173347_frame_1350.jpg,1280,720,motorcycle,1062,344,1161,472
20210505_173347_frame_1350.jpg,1280,720,motorcycle,533,335,654,579
20210505_173347_frame_1350.jpg,1280,720,motorcycle,253,366,430,599
20210505_173347_frame_13500.jpg,1280,720,car,617,313,714,398
20210505_173347_frame_13510.jpg,1280,720,car,620,317,718,405
20210505_173347_frame_13520.jpg,1280,720,car,617,312,713,391
20210505_173347_frame_13530.jpg,1280,720,car,618,316,714,393
20210505_173347_frame_13540.jpg,1280,720,motorcycle,832,326,858,375
20210505_173347_frame_13540.jpg,1280,720,car,617,320,710,395
20210505_173347_frame_13550.jpg,1280,720,motorcycle,881,331,917,392
20210505_173347_frame_13550.jpg,1280,720,car,613,321,704,408
20210505_173347_frame_13560.jpg,1280,720,car,610,322,711,409
20210505_173347_frame_13570.jpg,1280,720,car,609,320,697,398
20210505_173347_frame_13580.jpg,1280,720,car,610,317,703,399
20210505_173347_frame_13590.jpg,1280,720,car,612,319,700,393
20210505_173347_frame_13590.jpg,1280,720,motorcycle,1141,339,1231,447
20210505_173347_frame_1360.jpg,1280,720,car,606,283,815,492
20210505_173347_frame_1360.jpg,1280,720,motorcycle,942,338,980,415
20210505_173347_frame_1360.jpg,1280,720,person,513,257,647,540
20210505_173347_frame_1360.jpg,1280,720,motorcycle,522,350,665,611
20210505_173347_frame_1360.jpg,1280,720,person,1195,272,1263,497
20210505_173347_frame_13600.jpg,1280,720,car,616,315,706,391
20210505_173347_frame_13600.jpg,1280,720,motorcycle,834,324,885,398
20210505_173347_frame_13610.jpg,1280,720,car,622,325,713,407
20210505_173347_frame_13620.jpg,1280,720,car,617,320,705,396
20210505_173347_frame_13620.jpg,1280,720,motorcycle,754,330,780,372
20210505_173347_frame_13630.jpg,1280,720,motorcycle,786,340,814,392
20210505_173347_frame_13630.jpg,1280,720,car,617,326,705,408
20210505_173347_frame_13640.jpg,1280,720,motorcycle,833,327,867,388
20210505_173347_frame_13640.jpg,1280,720,car,612,312,702,388
20210505_173347_frame_13640.jpg,1280,720,motorcycle,725,317,742,353
20210505_173347_frame_13650.jpg,1280,720,car,608,321,693,402
20210505_173347_frame_13650.jpg,1280,720,motorcycle,898,322,955,415
20210505_173347_frame_13660.jpg,1280,720,car,604,313,689,390
20210505_173347_frame_13660.jpg,1280,720,motorcycle,791,324,824,378
20210505_173347_frame_13670.jpg,1280,720,motorcycle,781,327,812,386
20210505_173347_frame_13670.jpg,1280,720,car,604,322,688,407
20210505_173347_frame_13670.jpg,1280,720,motorcycle,853,335,892,404
20210505_173347_frame_13680.jpg,1280,720,motorcycle,819,331,850,398
20210505_173347_frame_13680.jpg,1280,720,car,599,326,685,413
20210505_173347_frame_13680.jpg,1280,720,motorcycle,944,337,1030,454
20210505_173347_frame_13690.jpg,1280,720,car,607,323,692,405
20210505_173347_frame_1370.jpg,1280,720,motorcycle,611,285,824,493
20210505_173347_frame_1370.jpg,1280,720,person,485,262,665,616
20210505_173347_frame_1370.jpg,1280,720,motorcycle,974,331,1044,441
20210505_173347_frame_1370.jpg,1280,720,motorcycle,516,356,664,629
20210505_173347_frame_13700.jpg,1280,720,car,609,317,694,396
20210505_173347_frame_13710.jpg,1280,720,car,614,321,699,404
20210505_173347_frame_13720.jpg,1280,720,car,621,310,718,392
20210505_173347_frame_13730.jpg,1280,720,car,627,316,717,389
20210505_173347_frame_13740.jpg,1280,720,car,652,319,735,388
20210505_173347_frame_13750.jpg,1280,720,car,660,320,743,393
20210505_173347_frame_13760.jpg,1280,720,car,664,324,749,398
20210505_173347_frame_13770.jpg,1280,720,car,666,318,749,389
20210505_173347_frame_13780.jpg,1280,720,car,661,322,745,391
20210505_173347_frame_13790.jpg,1280,720,car,648,315,740,377
20210505_173347_frame_13790.jpg,1280,720,car,537,265,638,369
20210505_173347_frame_1380.jpg,1280,720,car,612,288,832,494
20210505_173347_frame_1380.jpg,1280,720,person,481,241,659,610
20210505_173347_frame_1380.jpg,1280,720,motorcycle,900,334,948,394
20210505_173347_frame_1380.jpg,1280,720,person,1028,292,1079,440
20210505_173347_frame_1380.jpg,1280,720,motorcycle,1042,332,1130,474
20210505_173347_frame_1380.jpg,1280,720,motorcycle,1174,326,1258,387
20210505_173347_frame_1380.jpg,1280,720,motorcycle,500,359,665,648
20210505_173347_frame_13800.jpg,1280,720,car,650,322,732,387
20210505_173347_frame_13800.jpg,1280,720,car,518,280,628,383
20210505_173347_frame_13810.jpg,1280,720,car,636,326,720,388
20210505_173347_frame_13810.jpg,1280,720,car,489,268,610,390
20210505_173347_frame_13820.jpg,1280,720,car,633,322,719,385
20210505_173347_frame_13820.jpg,1280,720,car,464,255,606,396
20210505_173347_frame_13830.jpg,1280,720,car,403,242,598,408
20210505_173347_frame_13830.jpg,1280,720,car,633,321,711,387
20210505_173347_frame_13840.jpg,1280,720,car,363,236,590,428
20210505_173347_frame_13840.jpg,1280,720,car,638,325,712,385
20210505_173347_frame_13850.jpg,1280,720,car,308,200,597,446
20210505_173347_frame_13850.jpg,1280,720,car,633,321,713,377
20210505_173347_frame_13860.jpg,1280,720,car,167,144,556,476
20210505_173347_frame_13860.jpg,1280,720,car,639,320,721,377
20210505_173347_frame_13870.jpg,1280,720,car,641,326,716,380
20210505_173347_frame_13870.jpg,1280,720,car,0,35,531,556
20210505_173347_frame_13880.jpg,1280,720,car,624,313,710,378
20210505_173347_frame_13880.jpg,1280,720,car,4,6,503,693
20210505_173347_frame_13890.jpg,1280,720,car,607,332,696,397
20210505_173347_frame_13890.jpg,1280,720,car,248,182,548,465
20210505_173347_frame_1390.jpg,1280,720,person,473,256,663,638
20210505_173347_frame_1390.jpg,1280,720,car,611,287,839,502
20210505_173347_frame_1390.jpg,1280,720,motorcycle,908,332,950,390
20210505_173347_frame_1390.jpg,1280,720,person,908,332,950,390
20210505_173347_frame_1390.jpg,1280,720,person,1124,281,1164,458
20210505_173347_frame_1390.jpg,1280,720,person,1150,283,1208,471
20210505_173347_frame_1390.jpg,1280,720,motorcycle,1140,324,1274,520
20210505_173347_frame_1390.jpg,1280,720,motorcycle,1026,325,1103,385
20210505_173347_frame_1390.jpg,1280,720,motorcycle,504,346,663,646
20210505_173347_frame_13900.jpg,1280,720,car,9,117,524,513
20210505_173347_frame_13900.jpg,1280,720,car,606,327,689,387
20210505_173347_frame_13910.jpg,1280,720,car,457,328,533,389
20210505_173347_frame_13910.jpg,1280,720,car,609,329,690,388
20210505_173347_frame_13910.jpg,1280,720,car,0,4,451,650
20210505_173347_frame_13920.jpg,1280,720,car,617,335,699,393
20210505_173347_frame_13920.jpg,1280,720,car,458,333,542,407
20210505_173347_frame_13920.jpg,1280,720,car,0,0,395,601
20210505_173347_frame_13930.jpg,1280,720,car,619,323,710,398
20210505_173347_frame_13930.jpg,1280,720,car,437,328,550,414
20210505_173347_frame_13940.jpg,1280,720,car,432,324,554,413
20210505_173347_frame_13940.jpg,1280,720,car,642,320,726,381
20210505_173347_frame_13950.jpg,1280,720,car,656,314,740,380
20210505_173347_frame_13950.jpg,1280,720,car,409,317,558,417
20210505_173347_frame_13960.jpg,1280,720,car,678,326,759,386
20210505_173347_frame_13960.jpg,1280,720,car,353,330,554,455
20210505_173347_frame_13970.jpg,1280,720,car,270,308,539,471
20210505_173347_frame_13970.jpg,1280,720,car,688,320,769,385
20210505_173347_frame_13980.jpg,1280,720,car,78,300,489,536
20210505_173347_frame_13980.jpg,1280,720,car,696,314,780,379
20210505_173347_frame_13990.jpg,1280,720,car,4,274,412,688
20210505_173347_frame_13990.jpg,1280,720,car,700,313,783,377
20210505_173347_frame_140.jpg,1280,720,motorcycle,592,344,619,404
20210505_173347_frame_140.jpg,1280,720,car,665,316,784,402
20210505_173347_frame_140.jpg,1280,720,car,825,324,892,380
20210505_173347_frame_140.jpg,1280,720,person,952,314,996,392
20210505_173347_frame_140.jpg,1280,720,other vehicles,390,322,485,431
20210505_173347_frame_140.jpg,1280,720,motorcycle,995,327,1105,399
20210505_173347_frame_140.jpg,1280,720,motorcycle,640,354,723,492
20210505_173347_frame_1400.jpg,1280,720,person,468,241,664,622
20210505_173347_frame_1400.jpg,1280,720,car,612,289,839,500
20210505_173347_frame_1400.jpg,1280,720,motorcycle,488,365,637,640
20210505_173347_frame_1400.jpg,1280,720,motorcycle,924,330,966,400
20210505_173347_frame_1400.jpg,1280,720,motorcycle,821,327,865,385
20210505_173347_frame_1400.jpg,1280,720,motorcycle,1018,327,1095,382
20210505_173347_frame_14000.jpg,1280,720,car,693,319,776,383
20210505_173347_frame_14000.jpg,1280,720,car,2,429,165,672
20210505_173347_frame_14010.jpg,1280,720,car,686,319,765,386
20210505_173347_frame_14020.jpg,1280,720,car,672,317,754,383
20210505_173347_frame_14030.jpg,1280,720,car,662,318,742,386
20210505_173347_frame_14040.jpg,1280,720,car,650,324,733,389
20210505_173347_frame_14050.jpg,1280,720,motorcycle,997,304,1063,421
20210505_173347_frame_14050.jpg,1280,720,motorcycle,910,329,952,403
20210505_173347_frame_14050.jpg,1280,720,car,646,327,725,393
20210505_173347_frame_14060.jpg,1280,720,motorcycle,1001,337,1077,437
20210505_173347_frame_14060.jpg,1280,720,car,623,322,714,395
20210505_173347_frame_14070.jpg,1280,720,car,624,317,709,388
20210505_173347_frame_14080.jpg,1280,720,car,627,326,708,393
20210505_173347_frame_14090.jpg,1280,720,car,621,326,700,393
20210505_173347_frame_1410.jpg,1280,720,person,465,250,662,618
20210505_173347_frame_1410.jpg,1280,720,car,615,292,837,496
20210505_173347_frame_1410.jpg,1280,720,motorcycle,837,330,874,394
20210505_173347_frame_1410.jpg,1280,720,motorcycle,940,329,985,401
20210505_173347_frame_14100.jpg,1280,720,car,622,330,705,393
20210505_173347_frame_14110.jpg,1280,720,car,625,319,705,393
20210505_173347_frame_14120.jpg,1280,720,car,622,319,703,392
20210505_173347_frame_14130.jpg,1280,720,car,626,330,708,396
20210505_173347_frame_14140.jpg,1280,720,car,636,319,713,391
20210505_173347_frame_14150.jpg,1280,720,car,632,329,713,400
20210505_173347_frame_14160.jpg,1280,720,car,636,323,718,386
20210505_173347_frame_14170.jpg,1280,720,car,636,313,720,382
20210505_173347_frame_14180.jpg,1280,720,car,647,317,727,387
20210505_173347_frame_14190.jpg,1280,720,car,651,319,733,387
20210505_173347_frame_1420.jpg,1280,720,car,612,288,845,501
20210505_173347_frame_1420.jpg,1280,720,motorcycle,472,367,662,626
20210505_173347_frame_1420.jpg,1280,720,motorcycle,853,326,891,404
20210505_173347_frame_1420.jpg,1280,720,motorcycle,959,335,1011,411
20210505_173347_frame_1420.jpg,1280,720,motorcycle,1031,332,1120,386
20210505_173347_frame_1420.jpg,1280,720,person,514,254,656,606
20210505_173347_frame_14200.jpg,1280,720,car,653,320,734,386
20210505_173347_frame_14210.jpg,1280,720,car,654,320,735,386
20210505_173347_frame_14220.jpg,1280,720,car,659,315,741,389
20210505_173347_frame_14230.jpg,1280,720,car,657,316,740,387
20210505_173347_frame_14240.jpg,1280,720,car,658,324,743,396
20210505_173347_frame_14250.jpg,1280,720,car,660,323,743,390
20210505_173347_frame_14260.jpg,1280,720,car,662,324,742,390
20210505_173347_frame_14270.jpg,1280,720,car,662,315,745,385
20210505_173347_frame_14280.jpg,1280,720,car,666,329,745,392
20210505_173347_frame_14290.jpg,1280,720,car,668,328,748,395
20210505_173347_frame_1430.jpg,1280,720,car,617,290,846,492
20210505_173347_frame_1430.jpg,1280,720,person,479,257,670,611
20210505_173347_frame_1430.jpg,1280,720,motorcycle,870,343,915,410
20210505_173347_frame_1430.jpg,1280,720,motorcycle,980,337,1042,415
20210505_173347_frame_1430.jpg,1280,720,motorcycle,509,358,653,637
20210505_173347_frame_14300.jpg,1280,720,car,672,310,751,385
20210505_173347_frame_14310.jpg,1280,720,car,668,314,755,389
20210505_173347_frame_14320.jpg,1280,720,car,675,317,750,389
20210505_173347_frame_14330.jpg,1280,720,car,674,312,755,390
20210505_173347_frame_14340.jpg,1280,720,car,667,308,756,390
20210505_173347_frame_14350.jpg,1280,720,car,660,312,754,391
20210505_173347_frame_14360.jpg,1280,720,car,661,318,751,392
20210505_173347_frame_14370.jpg,1280,720,car,659,317,745,391
20210505_173347_frame_14380.jpg,1280,720,car,653,315,752,394
20210505_173347_frame_14390.jpg,1280,720,car,653,323,744,400
20210505_173347_frame_1440.jpg,1280,720,person,474,267,676,620
20210505_173347_frame_1440.jpg,1280,720,car,620,295,836,483
20210505_173347_frame_1440.jpg,1280,720,motorcycle,883,351,935,422
20210505_173347_frame_1440.jpg,1280,720,motorcycle,1013,351,1071,426
20210505_173347_frame_1440.jpg,1280,720,motorcycle,513,363,669,643
20210505_173347_frame_14400.jpg,1280,720,car,646,313,747,392
20210505_173347_frame_14410.jpg,1280,720,car,642,323,739,405
20210505_173347_frame_14420.jpg,1280,720,car,634,327,732,408
20210505_173347_frame_14430.jpg,1280,720,car,622,322,720,408
20210505_173347_frame_14440.jpg,1280,720,car,616,316,722,408
20210505_173347_frame_14450.jpg,1280,720,car,606,323,710,414
20210505_173347_frame_14460.jpg,1280,720,car,606,316,709,412
20210505_173347_frame_14470.jpg,1280,720,car,596,316,705,413
20210505_173347_frame_14480.jpg,1280,720,car,591,311,701,415
20210505_173347_frame_14490.jpg,1280,720,car,586,307,705,416
20210505_173347_frame_1450.jpg,1280,720,person,476,272,680,612
20210505_173347_frame_1450.jpg,1280,720,car,625,297,827,483
20210505_173347_frame_1450.jpg,1280,720,motorcycle,907,339,965,423
20210505_173347_frame_1450.jpg,1280,720,motorcycle,1054,337,1138,440
20210505_173347_frame_1450.jpg,1280,720,motorcycle,530,353,649,633
20210505_173347_frame_14500.jpg,1280,720,motorcycle,953,306,1015,409
20210505_173347_frame_14500.jpg,1280,720,car,583,317,701,426
20210505_173347_frame_14510.jpg,1280,720,car,562,322,694,433
20210505_173347_frame_14520.jpg,1280,720,car,533,320,675,449
20210505_173347_frame_14530.jpg,1280,720,car,494,316,652,444
20210505_173347_frame_14540.jpg,1280,720,car,452,325,609,465
20210505_173347_frame_14550.jpg,1280,720,car,386,329,575,484
20210505_173347_frame_14560.jpg,1280,720,car,306,331,518,503
20210505_173347_frame_14560.jpg,1280,720,motorcycle,783,332,811,392
20210505_173347_frame_14570.jpg,1280,720,car,212,332,477,532
20210505_173347_frame_14570.jpg,1280,720,motorcycle,834,319,906,421
20210505_173347_frame_14570.jpg,1280,720,motorcycle,1046,308,1151,398
20210505_173347_frame_14580.jpg,1280,720,car,100,328,431,570
20210505_173347_frame_14580.jpg,1280,720,motorcycle,982,311,1199,501
20210505_173347_frame_14590.jpg,1280,720,car,0,336,366,622
20210505_173347_frame_14590.jpg,1280,720,motorcycle,785,327,809,370
